Timestamp (ms),X: (m/s^2),Y: (m/s^2),Z: (m/s^2)
13388270,-0,916484,44,369301,3,759259, 
13388279,1,363958,39,092941,-0,942806, 
13388288,1,299349,31,026445,-0,023929, 
13388298,1,143810,24,524916,-0,969128, 
13388307,1,213204,18,726898,-1,464460, 
13388317,1,392673,13,969797,-0,239291, 
13388326,2,072258,10,248825,0,469010, 
13388336,1,952613,7,712343,-0,162718, 
13388346,0,059823,4,783423,-0,983485, 
13388355,-0,169896,2,512553,-1,289778, 
13388364,-0,512082,0,593441,-1,165346, 
13388374,-0,014357,-0,270399,-2,854739, 
13388383,0,330221,-1,816217,-1,524282, 
13388393,-0,279970,-1,600855,-1,983721, 
13388402,0,234505,-2,014829,-0,667621, 
13388412,1,009807,-1,014593,-1,732466, 
13388422,0,768124,-0,533619,-1,316099, 
13388431,-0,074180,-1,024165,-1,761180, 
13388440,-0,138789,-2,579555,-0,081359, 
13388450,0,076573,-1,921505,-3,797545, 
13388459,-0,189040,-1,351993,-0,306292, 
13388469,0,090931,-0,495332,-0,330221, 
13388478,-0,277577,-0,725051,-0,964342, 
13388488,0,105288,-0,689158,-1,749216, 
13388498,-0,078966,-0,323043,-0,973914, 
13388507,-0,335007,-0,105288,-1,636749, 
13388516,-0,145967,0,083752,-1,174918, 
13388526,-0,119645,0,236898,-0,966735, 
13388535,0,122038,0,825553,-0,811196, 
13388545,0,045465,1,320885,-0,890162, 
13388554,-0,004786,2,129688,-0,959556, 
13388564,0,105288,3,792759,-1,170132, 
13388574,-0,069394,5,585048,-1,091166, 
13388583,0,157932,7,049507,0,253648, 
13388592,-0,078966,8,037778,0,811196, 
13388602,-0,083752,9,198339,2,000471, 
13388611,0,349365,9,959284,2,124902, 
13388621,1,225169,10,748943,2,060294, 
13388630,1,648714,12,196652,1,497960, 
13388640,0,978699,13,338070,-0,600620, 
13388650,-0,397223,15,063356,-1,598463, 
13388659,-0,648478,17,111687,-0,909305, 
13388667,-0,466617,20,949911,0,083752, 
13388677,-0,650871,24,127693,-0,684372, 
13388686,-0,782481,24,953245,-1,806646, 
13388696,0,145967,24,797707,-0,356543, 
13388705,-0,471403,20,071712,4,737958, 
13388715,-0,102895,14,876710,7,042328, 
13388725,0,758552,13,086814,5,015535, 
13388734,1,213204,13,034170,1,543426, 
13388743,1,167739,10,311041,-0,457045, 
13388753,0,717872,9,396950,-1,902362, 
13388762,0,794446,6,424958,-1,689393, 
13388772,0,871019,5,544368,-1,112702, 
13388781,0,997843,5,187825,0,088538, 
13388791,0,827946,4,737958,0,351757, 
13388801,0,650871,4,749923,-0,114860, 
13388810,0,229719,5,496510,-0,938020, 
13388819,-0,141182,6,585283,-1,428566, 
13388829,-0,181861,7,425194,-1,849718, 
13388838,0,090931,9,145695,-1,296956, 
13388848,0,196218,10,105251,-0,193826, 
13388857,0,196218,10,356506,0,772909, 
13388867,0,160325,10,619726,1,124667, 
13388877,-0,244077,10,842267,0,713087, 
13388886,-0,141182,10,658012,0,605406, 
13388895,-0,047858,10,399578,0,887769, 
13388905,-0,277577,9,820495,0,885376, 
13388914,-0,323043,9,542917,0,547976, 
13388924,-0,368508,9,703242,0,392437, 
13388933,-0,375687,9,712814,0,648478, 
13388943,-0,114860,9,617098,0,643692, 
13388953,0,224933,9,758279,-0,318257, 
13388962,0,059823,9,980820,-0,402009, 
13388971,0,370901,9,715207,-0,016750, 
13388981,0,495332,9,617098,0,605406, 
13388990,0,227326,9,861175,0,665228, 
13389000,0,263220,10,117215,0,837518, 
13389009,0,423545,10,153109,1,155775, 
13389019,0,516868,10,205753,1,131845, 
13389029,0,533619,10,193789,0,933234, 
13389038,0,562333,10,088501,0,875804, 
13389047,0,557548,9,918604,0,942806, 
13389057,0,588655,9,782208,0,880590, 
13389066,0,521654,9,650599,0,827946, 
13389076,0,425938,9,502238,0,536011, 
13389085,0,270399,9,291662,0,423545, 
13389095,0,179468,9,150480,0,406794, 
13389105,0,129217,9,126552,0,574298, 
13389114,0,038287,9,140909,0,729837, 
13389123,-0,002393,9,188767,0,842304, 
13389133,-0,050251,9,286877,0,978699, 
13389142,-0,011965,9,363449,0,997843, 
13389152,0,026322,9,609919,0,815982, 
13389161,-0,026322,9,822887,0,758552, 
13389171,-0,014357,9,973641,0,370901, 
13389181,-0,033501,9,973641,0,650871, 
13389190,-0,021536,9,880318,0,859054, 
13389199,0,162718,9,983212,0,882983, 
13389209,0,165111,10,081322,0,880590, 
13389218,0,112467,9,971248,0,914091, 
13389228,0,062216,9,897068,0,942806, 
13389237,-0,016750,9,806137,1,045701, 
13389247,-0,028715,9,669742,1,064844, 
13389257,0,105288,9,547704,1,127060, 
13389266,0,222540,9,485488,1,033736, 
13389275,0,129217,9,497452,0,921270, 
13389285,-0,155539,9,564454,0,854268, 
13389294,-0,311078,9,734350,0,799231, 
13389304,-0,423545,9,849210,0,696336, 
13389313,-0,385258,9,770244,0,777695, 
13389323,-0,332614,9,478309,0,949984, 
13389333,-0,346972,9,260554,0,995450, 
13389342,-0,301506,9,205518,0,868626, 
13389351,-0,516868,9,124159,0,863840, 
13389361,-0,492939,9,222268,0,902126, 
13389370,-0,466617,9,329948,1,143810, 
13389380,-0,289542,9,483095,1,241919, 
13389389,-0,083752,9,571632,1,246705, 
13389399,0,028715,9,705635,1,225169, 
13389409,-0,071787,9,612311,1,067237, 
13389418,-0,306292,9,676920,0,167504, 
13389427,-0,177075,9,631455,-0,205790, 
13389437,-0,081359,9,382592,0,325435, 
13389446,0,136396,9,198339,0,696336, 
13389456,0,009572,9,521381,0,904519, 
13389465,-0,155539,9,751101,0,526440, 
13389475,-0,193826,9,853995,0,327828, 
13389485,-0,124431,9,904246,0,586262, 
13389494,-0,294328,10,078929,0,557548, 
13389503,-0,452260,10,119608,0,564726, 
13389513,-0,418759,10,165073,0,698729, 
13389522,-0,224933,10,107644,0,796838, 
13389532,-0,155539,10,057393,0,897341, 
13389541,-0,177075,9,818102,0,842304, 
13389551,-0,315864,9,700850,0,863840, 
13389561,-0,241684,9,712814,0,734623, 
13389570,-0,308685,9,566847,0,792053, 
13389579,-0,361329,9,444808,0,607799, 
13389589,-0,335007,9,456773,0,320650, 
13389598,-0,378079,9,454380,0,071787, 
13389608,-0,344579,9,617098,-0,234505, 
13389617,-0,354150,9,782208,-0,287149, 
13389627,-0,430723,9,877925,-0,433116, 
13389637,-0,397223,9,976034,-0,361329, 
13389646,-0,447474,9,574025,0,177075, 
13389655,-0,404401,9,581204,0,215362, 
13389665,-0,349365,9,739136,0,330221, 
13389674,-0,260827,9,751101,0,284756, 
13389684,-0,516868,9,894675,0,009572, 
13389693,-0,586262,9,947319,0,114860, 
13389703,-0,756159,9,782208,0,406794, 
13389713,-1,220383,10,148323,0,435509, 
13389722,-1,572141,10,308648,0,533619, 
13389731,-1,615213,10,344542,0,545583, 
13389741,-1,306528,10,220111,0,918877, 
13389750,-0,844697,9,992785,1,186882, 
13389760,-0,447474,9,566847,1,476424, 
13389769,-0,428331,9,315591,1,488389, 
13389779,-0,504904,9,167231,1,308921, 
13389789,-0,758552,8,980584,1,021772, 
13389798,-0,815982,8,820259,0,837518, 
13389806,-0,873411,8,621648,0,679586, 
13389816,-1,014593,8,557039,0,581477, 
13389825,-0,990664,8,624041,0,500118, 
13389835,-1,000236,9,016478,0,289542, 
13389844,-0,971521,9,255769,0,277577, 
13389854,-0,780088,9,550097,0,272792, 
13389864,-0,574298,9,806137,0,342186, 
13389873,-0,626942,9,999963,0,344579, 
13389882,-0,760945,10,272755,-0,418759, 
13389892,-0,693943,10,610154,-1,119881, 
13389901,-0,354150,10,531189,-0,784874, 
13389911,-0,459438,10,299076,-0,358936, 
13389920,-0,392437,10,184216,0,021536, 
13389930,-0,256041,10,275147,0,203397, 
13389940,-0,406794,10,232075,-0,052644, 
13389949,-0,366115,10,110037,-0,203397, 
13389958,-0,358936,9,873138,-0,241684, 
13389968,-0,504904,9,719993,-0,076573, 
13389977,-0,626942,9,540524,0,160325, 
13389987,-0,643692,9,487881,0,433116, 
13389996,-0,655657,9,463951,0,454653, 
13390006,-0,770516,9,542917,0,356543, 
13390016,-0,789660,9,557275,0,318257, 
13390025,-0,827946,9,562060,0,212969, 
13390034,-0,832732,9,585990,0,205790, 
13390044,-0,885376,9,629062,0,265613, 
13390053,-0,748980,9,593168,0,332614, 
13390063,-0,801624,9,614705,0,433116, 
13390072,-0,710694,9,681706,0,440295, 
13390082,-0,533619,9,763065,0,212969, 
13390092,-0,555155,9,794173,0,272792, 
13390101,-0,483367,9,722385,0,181861, 
13390110,-0,397223,9,686492,0,282363, 
13390120,-0,342186,9,607526,0,397223, 
13390129,-0,325435,9,576418,0,452260, 
13390139,-0,299114,9,605133,0,418759, 
13390148,-0,272792,9,664956,0,543190, 
13390158,-0,272792,9,655384,0,579084, 
13390168,-0,217755,9,715207,0,641299, 
13390177,-0,232112,9,808530,0,540797, 
13390186,-0,241684,9,822887,0,662836, 
13390196,-0,296721,9,842031,0,662836, 
13390205,-0,332614,9,820495,0,681979, 
13390215,-0,318257,9,724778,0,626942, 
13390224,-0,421152,9,686492,0,504904, 
13390234,-0,397223,9,602740,0,382865, 
13390244,-0,483367,9,597955,0,272792, 
13390253,-0,528833,9,526167,0,313471, 
13390262,-0,471403,9,507024,0,246470, 
13390272,-0,466617,9,562060,0,203397, 
13390281,-0,464224,9,676920,0,179468, 
13390291,-0,361329,9,712814,0,064609, 
13390300,-0,390044,9,755886,0,134003, 
13390310,-0,311078,9,758279,0,320650, 
13390320,-0,251255,9,734350,0,634121, 
13390329,-0,129217,9,832459,1,038522, 
13390338,-0,153146,9,865960,1,509925, 
13390348,-0,227326,9,992785,1,107916, 
13390357,-0,201004,10,160288,0,052644, 
13390367,-0,378079,10,205753,-0,430723, 
13390376,-0,217755,9,820495,0,244077, 
13390386,0,086145,9,571632,-0,177075, 
13390396,-0,016750,9,430450,0,356543, 
13390405,-0,224933,9,495059,0,306292, 
13390414,-0,232112,9,686492,0,619763, 
13390424,-0,160325,9,767851,0,626942, 
13390433,-0,181861,9,882710,0,287149, 
13390443,-0,186647,9,873138,0,045465, 
13390452,-0,083752,9,818102,0,320650, 
13390462,0,045465,9,652991,0,315864, 
13390472,0,098109,9,571632,0,356543, 
13390481,0,105288,9,540524,0,346972, 
13390490,0,004786,9,550097,0,148360, 
13390500,0,064609,9,514202,0,124431, 
13390509,0,000000,9,418487,0,232112, 
13390519,0,102895,9,382592,0,315864, 
13390528,0,059823,9,401736,0,134003, 
13390538,-0,038287,9,454380,-0,052644, 
13390548,0,000000,9,495059,0,114860, 
13390557,0,009572,9,463951,0,318257, 
13390566,0,160325,9,504631,0,509689, 
13390576,0,186647,9,660170,0,696336, 
13390585,0,160325,9,741529,0,930841, 
13390595,0,095716,9,698457,1,086380, 
13390604,0,086145,9,698457,1,052880, 
13390614,0,074180,9,736743,1,021772, 
13390624,-0,045465,9,810924,0,681979, 
13390633,-0,045465,9,837245,0,332614, 
13390642,-0,138789,9,806137,0,016750, 
13390652,-0,093323,9,619491,-0,210576, 
13390661,-0,100502,9,466345,-0,208183, 
13390671,-0,138789,9,444808,-0,229719, 
13390680,-0,155539,9,392164,-0,244077, 
13390690,-0,167504,9,437630,-0,258434, 
13390700,-0,162718,9,483095,-0,351757, 
13390709,-0,198611,9,602740,-0,277577, 
13390717,-0,203397,9,590775,-0,172289, 
13390727,-0,167504,9,667349,-0,138789, 
13390736,-0,169896,9,684099,0,033501, 
13390746,-0,095716,9,727171,0,014357, 
13390755,-0,114860,9,748708,0,078966, 
13390765,-0,124431,9,753493,0,160325, 
13390775,-0,131610,9,722385,0,268006, 
13390784,-0,174682,9,708028,0,413973, 
13390793,-0,059823,9,669742,0,763338, 
13390803,0,045465,9,672134,1,103131, 
13390812,-0,105288,9,722385,0,646085, 
13390822,-0,236898,9,772636,0,344579, 
13390831,-0,095716,9,882710,-0,552762, 
13390841,-0,169896,9,715207,0,337400, 
13390851,0,157932,9,291662,0,114860, 
13390860,-0,122038,9,466345,0,351757, 
13390869,-0,258434,9,688885,0,366115, 
13390879,-0,308685,9,636241,0,366115, 
13390888,-0,167504,9,643419,0,804017, 
13390898,-0,110074,9,710421,0,847089, 
13390907,-0,217755,9,808530,0,416366, 
13390917,-0,145967,9,734350,0,234505, 
13390927,-0,007179,9,607526,0,440295, 
13390936,0,045465,9,547704,0,839911, 
